,Link,Is_Batter
318,https://www.baseball-reference.com/players/gl.fcgi?id=duffety01&t=b&year=2021,True
319,https://www.baseball-reference.com/players/gl.fcgi?id=farrelu01&t=p&year=2021,False
320,https://www.baseball-reference.com/players/gl.fcgi?id=gantjo01&t=b&year=2021,True
321,https://www.baseball-reference.com/players/gl.fcgi?id=garcied01&t=p&year=2021,False
322,https://www.baseball-reference.com/players/gl.fcgi?id=garliky01&t=b&year=2021,True
323,https://www.baseball-reference.com/players/gl.fcgi?id=garvemi01&t=b&year=2021,True
324,https://www.baseball-reference.com/players/gl.fcgi?id=garzara01&t=p&year=2021,False
325,https://www.baseball-reference.com/players/gl.fcgi?id=gibauia01&t=p&year=2021,False
326,https://www.baseball-reference.com/players/gl.fcgi?id=gordoni01&t=b&year=2021,True
327,https://www.baseball-reference.com/players/gl.fcgi?id=happja01&t=p&year=2021,False
328,https://www.baseball-reference.com/players/gl.fcgi?id=jaxgr01&t=b&year=2021,True
329,https://www.baseball-reference.com/players/gl.fcgi?id=jeffery01&t=b&year=2021,True
330,https://www.baseball-reference.com/players/gl.fcgi?id=keplema01&t=b&year=2021,True
331,https://www.baseball-reference.com/players/gl.fcgi?id=kirilal01&t=b&year=2021,True
332,https://www.baseball-reference.com/players/gl.fcgi?id=larnatr01&t=b&year=2021,True
333,https://www.baseball-reference.com/players/gl.fcgi?id=lawde01&t=p&year=2021,False
334,https://www.baseball-reference.com/players/gl.fcgi?id=lintz02&t=b&year=2021,True
335,https://www.baseball-reference.com/players/gl.fcgi?id=maedake01&t=b&year=2021,True
336,https://www.baseball-reference.com/players/gl.fcgi?id=minayju01&t=b&year=2021,True
337,https://www.baseball-reference.com/players/gl.fcgi?id=moranjo01&t=p&year=2021,False
338,https://www.baseball-reference.com/players/gl.fcgi?id=oberba01&t=b&year=2021,True
339,https://www.baseball-reference.com/players/gl.fcgi?id=pinedmi01&t=b&year=2021,True
340,https://www.baseball-reference.com/players/gl.fcgi?id=polanjo01&t=b&year=2021,True
341,https://www.baseball-reference.com/players/gl.fcgi?id=refsnro01&t=b&year=2021,True
342,https://www.baseball-reference.com/players/gl.fcgi?id=riddljt01&t=b&year=2021,True
343,https://www.baseball-reference.com/players/gl.fcgi?id=robleha01&t=b&year=2021,True
344,https://www.baseball-reference.com/players/gl.fcgi?id=rogerta01&t=b&year=2021,True
345,https://www.baseball-reference.com/players/gl.fcgi?id=rookebr01&t=b&year=2021,True
346,https://www.baseball-reference.com/players/gl.fcgi?id=rortvbe01&t=b&year=2021,True
347,https://www.baseball-reference.com/players/gl.fcgi?id=ryanjo04&t=b&year=2021,True
348,https://www.baseball-reference.com/players/gl.fcgi?id=sanomi01&t=b&year=2021,True
349,https://www.baseball-reference.com/players/gl.fcgi?id=shoemma01&t=p&year=2021,False
350,https://www.baseball-reference.com/players/gl.fcgi?id=simmoan01&t=b&year=2021,True
351,https://www.baseball-reference.com/players/gl.fcgi?id=smeltde01&t=p&year=2021,False
352,https://www.baseball-reference.com/players/gl.fcgi?id=stashco01&t=b&year=2021,True
353,https://www.baseball-reference.com/players/gl.fcgi?id=thielca01&t=b&year=2021,True
354,https://www.baseball-reference.com/players/gl.fcgi?id=thorple01&t=p&year=2021,False
355,https://www.baseball-reference.com/players/gl.fcgi?id=vinceni01&t=p&year=2021,False
356,https://www.baseball-reference.com/players/gl.fcgi?id=waddebr01&t=p&year=2021,False
357,https://www.baseball-reference.com/players/gl.fcgi?id=allenlo01&t=b&year=2021,True
358,https://www.baseball-reference.com/players/gl.fcgi?id=bauerja01&t=b&year=2021,True
359,https://www.baseball-reference.com/players/gl.fcgi?id=biebesh01&t=b&year=2021,True
360,https://www.baseball-reference.com/players/gl.fcgi?id=bradlbo01&t=b&year=2021,True
361,https://www.baseball-reference.com/players/gl.fcgi?id=changyu01&t=b&year=2021,True
362,https://www.baseball-reference.com/players/gl.fcgi?id=civalaa01&t=b&year=2021,True
363,https://www.baseball-reference.com/players/gl.fcgi?id=claseem01&t=b&year=2021,True
364,https://www.baseball-reference.com/players/gl.fcgi?id=clemeer01&t=b&year=2021,True
365,https://www.baseball-reference.com/players/gl.fcgi?id=gamelbe01&t=b&year=2021,True
366,https://www.baseball-reference.com/players/gl.fcgi?id=garzaju01&t=p&year=2021,False
367,https://www.baseball-reference.com/players/gl.fcgi?id=gimenan01&t=b&year=2021,True
368,https://www.baseball-reference.com/players/gl.fcgi?id=gosean01&t=p&year=2021,False
369,https://www.baseball-reference.com/players/gl.fcgi?id=hedgeau01&t=b&year=2021,True
370,https://www.baseball-reference.com/players/gl.fcgi?id=hentgsa01&t=b&year=2021,True
371,https://www.baseball-reference.com/players/gl.fcgi?id=hernace02&t=b&year=2021,True
372,https://www.baseball-reference.com/players/gl.fcgi?id=johnsda07&t=b&year=2021,True
373,https://www.baseball-reference.com/players/gl.fcgi?id=johnsdj01&t=p&year=2021,False
374,https://www.baseball-reference.com/players/gl.fcgi?id=karinja01&t=b&year=2021,True
375,https://www.baseball-reference.com/players/gl.fcgi?id=lavarry01&t=b&year=2021,True
376,https://www.baseball-reference.com/players/gl.fcgi?id=luplojo01&t=b&year=2021,True
377,https://www.baseball-reference.com/players/gl.fcgi?id=matonph01&t=b&year=2021,True
378,https://www.baseball-reference.com/players/gl.fcgi?id=mckentr01&t=b&year=2021,True
379,https://www.baseball-reference.com/players/gl.fcgi?id=mejiaje02&t=b&year=2021,True
380,https://www.baseball-reference.com/players/gl.fcgi?id=mercaos01&t=b&year=2021,True
381,https://www.baseball-reference.com/players/gl.fcgi?id=milleow01&t=b&year=2021,True
382,https://www.baseball-reference.com/players/gl.fcgi?id=morgael01&t=b&year=2021,True
383,https://www.baseball-reference.com/players/gl.fcgi?id=naylojo01&t=b&year=2021,True
384,https://www.baseball-reference.com/players/gl.fcgi?id=nelsoky01&t=b&year=2021,True
385,https://www.baseball-reference.com/players/gl.fcgi?id=parkebl01&t=b&year=2021,True
386,https://www.baseball-reference.com/players/gl.fcgi?id=perezfr01&t=p&year=2021,False
387,https://www.baseball-reference.com/players/gl.fcgi?id=perezol01&t=b&year=2021,True
388,https://www.baseball-reference.com/players/gl.fcgi?id=perezro02&t=b&year=2021,True
389,https://www.baseball-reference.com/players/gl.fcgi?id=plesaza01&t=p&year=2021,False
390,https://www.baseball-reference.com/players/gl.fcgi?id=quantca01&t=b&year=2021,True
391,https://www.baseball-reference.com/players/gl.fcgi?id=ramirha02&t=b&year=2021,True
392,https://www.baseball-reference.com/players/gl.fcgi?id=ramirjo01&t=b&year=2021,True
393,https://www.baseball-reference.com/players/gl.fcgi?id=ramoswi01&t=b&year=2021,True
394,https://www.baseball-reference.com/players/gl.fcgi?id=reyesfr01&t=b&year=2021,True
395,https://www.baseball-reference.com/players/gl.fcgi?id=riverre01&t=b&year=2021,True
396,https://www.baseball-reference.com/players/gl.fcgi?id=rosaram01&t=b&year=2021,True
397,https://www.baseball-reference.com/players/gl.fcgi?id=rosared01&t=b&year=2021,True
398,https://www.baseball-reference.com/players/gl.fcgi?id=sandlni01&t=b&year=2021,True
399,https://www.baseball-reference.com/players/gl.fcgi?id=shawbr01&t=b&year=2021,True
400,https://www.baseball-reference.com/players/gl.fcgi?id=stephtr01&t=b&year=2021,True
401,https://www.baseball-reference.com/players/gl.fcgi?id=strawmy01&t=b&year=2021,True
402,https://www.baseball-reference.com/players/gl.fcgi?id=wittgni01&t=b&year=2021,True
403,https://www.baseball-reference.com/players/gl.fcgi?id=youngal01&t=p&year=2021,False
404,https://www.baseball-reference.com/players/gl.fcgi?id=zimmebr01&t=b&year=2021,True
405,https://www.baseball-reference.com/players/gl.fcgi?id=alexaty01&t=b&year=2021,True
406,https://www.baseball-reference.com/players/gl.fcgi?id=baddoak01&t=b&year=2021,True
407,https://www.baseball-reference.com/players/gl.fcgi?id=boydma01&t=b&year=2021,True
408,https://www.baseball-reference.com/players/gl.fcgi?id=burrobe01&t=p&year=2021,False
409,https://www.baseball-reference.com/players/gl.fcgi?id=cabremi01&t=b&year=2021,True
410,https://www.baseball-reference.com/players/gl.fcgi?id=camerda01&t=b&year=2021,True
411,https://www.baseball-reference.com/players/gl.fcgi?id=candeje01&t=b&year=2021,True
412,https://www.baseball-reference.com/players/gl.fcgi?id=carltdr01&t=b&year=2021,True
413,https://www.baseball-reference.com/players/gl.fcgi?id=castrha01&t=b&year=2021,True
414,https://www.baseball-reference.com/players/gl.fcgi?id=castrwi01&t=b&year=2021,True
415,https://www.baseball-reference.com/players/gl.fcgi?id=cisnejo01&t=b&year=2021,True
416,https://www.baseball-reference.com/players/gl.fcgi?id=delpomi01&t=b&year=2021,True
417,https://www.baseball-reference.com/players/gl.fcgi?id=farmebu01&t=p&year=2021,False
418,https://www.baseball-reference.com/players/gl.fcgi?id=foleyja01&t=p&year=2021,False
419,https://www.baseball-reference.com/players/gl.fcgi?id=fulmemi01&t=b&year=2021,True
420,https://www.baseball-reference.com/players/gl.fcgi?id=funkhky01&t=b&year=2021,True
421,https://www.baseball-reference.com/players/gl.fcgi?id=garcibr01&t=p&year=2021,False
422,https://www.baseball-reference.com/players/gl.fcgi?id=garciro03&t=b&year=2021,True
423,https://www.baseball-reference.com/players/gl.fcgi?id=garnedu01&t=b&year=2021,True
424,https://www.baseball-reference.com/players/gl.fcgi?id=goodrni01&t=b&year=2021,True
425,https://www.baseball-reference.com/players/gl.fcgi?id=greingr01&t=b&year=2021,True
426,https://www.baseball-reference.com/players/gl.fcgi?id=grossro01&t=b&year=2021,True
427,https://www.baseball-reference.com/players/gl.fcgi?id=haaseer01&t=b&year=2021,True
428,https://www.baseball-reference.com/players/gl.fcgi?id=hillde01&t=b&year=2021,True
429,https://www.baseball-reference.com/players/gl.fcgi?id=hollade01&t=b&year=2021,True
430,https://www.baseball-reference.com/players/gl.fcgi?id=hutchdr01&t=b&year=2021,True
431,https://www.baseball-reference.com/players/gl.fcgi?id=jimenjo02&t=b&year=2021,True
432,https://www.baseball-reference.com/players/gl.fcgi?id=jonesja07&t=b&year=2021,True
433,https://www.baseball-reference.com/players/gl.fcgi?id=krolia01&t=p&year=2021,False
434,https://www.baseball-reference.com/players/gl.fcgi?id=langeal01&t=b&year=2021,True
435,https://www.baseball-reference.com/players/gl.fcgi?id=mannima02&t=b&year=2021,True
436,https://www.baseball-reference.com/players/gl.fcgi?id=mazarno01&t=b&year=2021,True
437,https://www.baseball-reference.com/players/gl.fcgi?id=mizeca01&t=b&year=2021,True
438,https://www.baseball-reference.com/players/gl.fcgi?id=norrida01&t=b&year=2021,True
439,https://www.baseball-reference.com/players/gl.fcgi?id=nunezre01&t=b&year=2021,True
440,https://www.baseball-reference.com/players/gl.fcgi?id=paredis01&t=b&year=2021,True
441,https://www.baseball-reference.com/players/gl.fcgi?id=peralwi01&t=b&year=2021,True
442,https://www.baseball-reference.com/players/gl.fcgi?id=ramirer02&t=b&year=2021,True
443,https://www.baseball-reference.com/players/gl.fcgi?id=ramoswi01&t=b&year=2021,True
444,https://www.baseball-reference.com/players/gl.fcgi?id=reyesvi01&t=b&year=2021,True
445,https://www.baseball-reference.com/players/gl.fcgi?id=robsoja01&t=b&year=2021,True
446,https://www.baseball-reference.com/players/gl.fcgi?id=rogerja03&t=b&year=2021,True
447,https://www.baseball-reference.com/players/gl.fcgi?id=schoojo01&t=b&year=2021,True
448,https://www.baseball-reference.com/players/gl.fcgi?id=shortza01&t=b&year=2021,True
449,https://www.baseball-reference.com/players/gl.fcgi?id=skubata01&t=b&year=2021,True
450,https://www.baseball-reference.com/players/gl.fcgi?id=sotogr01&t=b&year=2021,True
451,https://www.baseball-reference.com/players/gl.fcgi?id=teherju01&t=p&year=2021,False
452,https://www.baseball-reference.com/players/gl.fcgi?id=turnbsp01&t=p&year=2021,False
453,https://www.baseball-reference.com/players/gl.fcgi?id=urenajo01&t=b&year=2021,True
454,https://www.baseball-reference.com/players/gl.fcgi?id=abreujo02&t=b&year=2021,True
455,https://www.baseball-reference.com/players/gl.fcgi?id=anderti01&t=b&year=2021,True
456,https://www.baseball-reference.com/players/gl.fcgi?id=bummeaa01&t=b&year=2021,True
457,https://www.baseball-reference.com/players/gl.fcgi?id=burdiza01&t=p&year=2021,False
458,https://www.baseball-reference.com/players/gl.fcgi?id=burgeja01&t=b&year=2021,True
459,https://www.baseball-reference.com/players/gl.fcgi?id=burrry01&t=b&year=2021,True
460,https://www.baseball-reference.com/players/gl.fcgi?id=ceasedy01&t=b&year=2021,True
461,https://www.baseball-reference.com/players/gl.fcgi?id=colliza01&t=b&year=2021,True
462,https://www.baseball-reference.com/players/gl.fcgi?id=crochga01&t=b&year=2021,True
463,https://www.baseball-reference.com/players/gl.fcgi?id=eatonad02&t=b&year=2021,True
464,https://www.baseball-reference.com/players/gl.fcgi?id=engelad01&t=b&year=2021,True
465,https://www.baseball-reference.com/players/gl.fcgi?id=fostema01&t=b&year=2021,True
466,https://www.baseball-reference.com/players/gl.fcgi?id=fryja01&t=p&year=2021,False
467,https://www.baseball-reference.com/players/gl.fcgi?id=garcile02&t=b&year=2021,True
468,https://www.baseball-reference.com/players/gl.fcgi?id=giolilu01&t=b&year=2021,True
469,https://www.baseball-reference.com/players/gl.fcgi?id=gonzalu03&t=b&year=2021,True
470,https://www.baseball-reference.com/players/gl.fcgi?id=gonzaro01&t=b&year=2021,True
471,https://www.baseball-reference.com/players/gl.fcgi?id=goodwbr01&t=b&year=2021,True
472,https://www.baseball-reference.com/players/gl.fcgi?id=grandya01&t=b&year=2021,True
473,https://www.baseball-reference.com/players/gl.fcgi?id=hamilbi02&t=b&year=2021,True
474,https://www.baseball-reference.com/players/gl.fcgi?id=hendrli01&t=b&year=2021,True
475,https://www.baseball-reference.com/players/gl.fcgi?id=hernace02&t=b&year=2021,True
476,https://www.baseball-reference.com/players/gl.fcgi?id=heuerco01&t=b&year=2021,True
477,https://www.baseball-reference.com/players/gl.fcgi?id=jimenel02&t=b&year=2021,True
478,https://www.baseball-reference.com/players/gl.fcgi?id=keuchda01&t=b&year=2021,True
479,https://www.baseball-reference.com/players/gl.fcgi?id=kimbrcr01&t=b&year=2021,True
480,https://www.baseball-reference.com/players/gl.fcgi?id=kopecmi01&t=b&year=2021,True
481,https://www.baseball-reference.com/players/gl.fcgi?id=lambja01&t=b&year=2021,True
482,https://www.baseball-reference.com/players/gl.fcgi?id=lambeji01&t=p&year=2021,False
483,https://www.baseball-reference.com/players/gl.fcgi?id=lopezre01&t=b&year=2021,True
484,https://www.baseball-reference.com/players/gl.fcgi?id=lynnla01&t=b&year=2021,True
485,https://www.baseball-reference.com/players/gl.fcgi?id=madrini01&t=b&year=2021,True
486,https://www.baseball-reference.com/players/gl.fcgi?id=marshev01&t=p&year=2021,False
487,https://www.baseball-reference.com/players/gl.fcgi?id=mcraeal01&t=b&year=2021,True
488,https://www.baseball-reference.com/players/gl.fcgi?id=mendida01&t=b&year=2021,True
489,https://www.baseball-reference.com/players/gl.fcgi?id=merceye01&t=b&year=2021,True
490,https://www.baseball-reference.com/players/gl.fcgi?id=moncayo01&t=b&year=2021,True
491,https://www.baseball-reference.com/players/gl.fcgi?id=roberlu01&t=b&year=2021,True
492,https://www.baseball-reference.com/players/gl.fcgi?id=rodonca01&t=b&year=2021,True
493,https://www.baseball-reference.com/players/gl.fcgi?id=ruizjo01&t=b&year=2021,True
494,https://www.baseball-reference.com/players/gl.fcgi?id=sheetga01&t=b&year=2021,True
495,https://www.baseball-reference.com/players/gl.fcgi?id=stievjo01&t=p&year=2021,False
496,https://www.baseball-reference.com/players/gl.fcgi?id=teperry01&t=b&year=2021,True
497,https://www.baseball-reference.com/players/gl.fcgi?id=vaughan01&t=b&year=2021,True
498,https://www.baseball-reference.com/players/gl.fcgi?id=willini01&t=b&year=2021,True
499,https://www.baseball-reference.com/players/gl.fcgi?id=wrighmi01&t=p&year=2021,False
500,https://www.baseball-reference.com/players/gl.fcgi?id=zavalse01&t=b&year=2021,True
501,https://www.baseball-reference.com/players/gl.fcgi?id=alberha01&t=b&year=2021,True
502,https://www.baseball-reference.com/players/gl.fcgi?id=barlosc01&t=b&year=2021,True
503,https://www.baseball-reference.com/players/gl.fcgi?id=beninan01&t=b&year=2021,True
504,https://www.baseball-reference.com/players/gl.fcgi?id=blewesc01&t=p&year=2021,False
505,https://www.baseball-reference.com/players/gl.fcgi?id=bolanro01&t=p&year=2021,False
506,https://www.baseball-reference.com/players/gl.fcgi?id=brentja01&t=b&year=2021,True
507,https://www.baseball-reference.com/players/gl.fcgi?id=bubickr01&t=b&year=2021,True
508,https://www.baseball-reference.com/players/gl.fcgi?id=colemdy01&t=p&year=2021,False
509,https://www.baseball-reference.com/players/gl.fcgi?id=daviswa01&t=b&year=2021,True
510,https://www.baseball-reference.com/players/gl.fcgi?id=doziehu01&t=b&year=2021,True
511,https://www.baseball-reference.com/players/gl.fcgi?id=duffyda01&t=p&year=2021,False
512,https://www.baseball-reference.com/players/gl.fcgi?id=dysonja01&t=b&year=2021,True
513,https://www.baseball-reference.com/players/gl.fcgi?id=gallaca01&t=b&year=2021,True
514,https://www.baseball-reference.com/players/gl.fcgi?id=gutieke01&t=b&year=2021,True
515,https://www.baseball-reference.com/players/gl.fcgi?id=hahnje01&t=p&year=2021,False
516,https://www.baseball-reference.com/players/gl.fcgi?id=heasljo01&t=p&year=2021,False
517,https://www.baseball-reference.com/players/gl.fcgi?id=hernaca04&t=b&year=2021,True
518,https://www.baseball-reference.com/players/gl.fcgi?id=hollagr01&t=b&year=2021,True
519,https://www.baseball-reference.com/players/gl.fcgi?id=isbelky01&t=b&year=2021,True
520,https://www.baseball-reference.com/players/gl.fcgi?id=junisja01&t=b&year=2021,True
521,https://www.baseball-reference.com/players/gl.fcgi?id=kellebr01&t=b&year=2021,True
522,https://www.baseball-reference.com/players/gl.fcgi?id=kowarja01&t=p&year=2021,False
523,https://www.baseball-reference.com/players/gl.fcgi?id=lopezni01&t=b&year=2021,True
524,https://www.baseball-reference.com/players/gl.fcgi?id=lovelri01&t=b&year=2021,True
525,https://www.baseball-reference.com/players/gl.fcgi?id=lynchda02&t=p&year=2021,False
526,https://www.baseball-reference.com/players/gl.fcgi?id=mcbrory01&t=b&year=2021,True
527,https://www.baseball-reference.com/players/gl.fcgi?id=merriwh01&t=b&year=2021,True
528,https://www.baseball-reference.com/players/gl.fcgi?id=minormi01&t=b&year=2021,True
529,https://www.baseball-reference.com/players/gl.fcgi?id=mondera02&t=b&year=2021,True
530,https://www.baseball-reference.com/players/gl.fcgi?id=newbeja01&t=p&year=2021,False
531,https://www.baseball-reference.com/players/gl.fcgi?id=ohearry01&t=b&year=2021,True
532,https://www.baseball-reference.com/players/gl.fcgi?id=olivaed02&t=b&year=2021,True
533,https://www.baseball-reference.com/players/gl.fcgi?id=payamjo01&t=b&year=2021,True
534,https://www.baseball-reference.com/players/gl.fcgi?id=perezsa02&t=b&year=2021,True
535,https://www.baseball-reference.com/players/gl.fcgi?id=riverem01&t=b&year=2021,True
536,https://www.baseball-reference.com/players/gl.fcgi?id=riverse01&t=b&year=2021,True
537,https://www.baseball-reference.com/players/gl.fcgi?id=santaca01&t=b&year=2021,True
538,https://www.baseball-reference.com/players/gl.fcgi?id=santaer01&t=b&year=2021,True
539,https://www.baseball-reference.com/players/gl.fcgi?id=singebr01&t=p&year=2021,False
540,https://www.baseball-reference.com/players/gl.fcgi?id=solerjo01&t=b&year=2021,True
541,https://www.baseball-reference.com/players/gl.fcgi?id=speiega01&t=p&year=2021,False
542,https://www.baseball-reference.com/players/gl.fcgi?id=staumjo01&t=b&year=2021,True
543,https://www.baseball-reference.com/players/gl.fcgi?id=swarzan01&t=b&year=2021,True
544,https://www.baseball-reference.com/players/gl.fcgi?id=tapiado01&t=b&year=2021,True
545,https://www.baseball-reference.com/players/gl.fcgi?id=taylomi02&t=b&year=2021,True
546,https://www.baseball-reference.com/players/gl.fcgi?id=zerpaan01&t=p&year=2021,False
547,https://www.baseball-reference.com/players/gl.fcgi?id=zimmeky01&t=b&year=2021,True
548,https://www.baseball-reference.com/players/gl.fcgi?id=zuberty01&t=b&year=2021,True
549,https://www.baseball-reference.com/players/gl.fcgi?id=alexyaj01&t=p&year=2021,False
550,https://www.baseball-reference.com/players/gl.fcgi?id=allarko01&t=b&year=2021,True
551,https://www.baseball-reference.com/players/gl.fcgi?id=anderdr02&t=p&year=2021,False
552,https://www.baseball-reference.com/players/gl.fcgi?id=arihako01&t=b&year=2021,True
553,https://www.baseball-reference.com/players/gl.fcgi?id=barlojo01&t=b&year=2021,True
554,https://www.baseball-reference.com/players/gl.fcgi?id=benjawe01&t=b&year=2021,True
555,https://www.baseball-reference.com/players/gl.fcgi?id=bushma01&t=p&year=2021,False
556,https://www.baseball-reference.com/players/gl.fcgi?id=calhowi01&t=b&year=2021,True
557,https://www.baseball-reference.com/players/gl.fcgi?id=codyky01&t=p&year=2021,False
558,https://www.baseball-reference.com/players/gl.fcgi?id=cottojh01&t=b&year=2021,True
559,https://www.baseball-reference.com/players/gl.fcgi?id=culbech01&t=b&year=2021,True
560,https://www.baseball-reference.com/players/gl.fcgi?id=dahlda01&t=b&year=2021,True
561,https://www.baseball-reference.com/players/gl.fcgi?id=daviskh01&t=b&year=2021,True
562,https://www.baseball-reference.com/players/gl.fcgi?id=degeubr01&t=b&year=2021,True
563,https://www.baseball-reference.com/players/gl.fcgi?id=dorowry01&t=b&year=2021,True
564,https://www.baseball-reference.com/players/gl.fcgi?id=dunnida01&t=b&year=2021,True
565,https://www.baseball-reference.com/players/gl.fcgi?id=evansde01&t=b&year=2021,True
566,https://www.baseball-reference.com/players/gl.fcgi?id=foltymi01&t=b&year=2021,True
567,https://www.baseball-reference.com/players/gl.fcgi?id=gallojo01&t=b&year=2021,True
568,https://www.baseball-reference.com/players/gl.fcgi?id=garciad02&t=b&year=2021,True
569,https://www.baseball-reference.com/players/gl.fcgi?id=gibsoky01&t=b&year=2021,True
570,https://www.baseball-reference.com/players/gl.fcgi?id=guzmaro01&t=b&year=2021,True
571,https://www.baseball-reference.com/players/gl.fcgi?id=hearnta01&t=b&year=2021,True
572,https://www.baseball-reference.com/players/gl.fcgi?id=heimjo01&t=b&year=2021,True
573,https://www.baseball-reference.com/players/gl.fcgi?id=hergeji01&t=p&year=2021,False
574,https://www.baseball-reference.com/players/gl.fcgi?id=hernayo02&t=b&year=2021,True
575,https://www.baseball-reference.com/players/gl.fcgi?id=hicksjo02&t=b&year=2021,True
576,https://www.baseball-reference.com/players/gl.fcgi?id=holtbr01&t=b&year=2021,True
577,https://www.baseball-reference.com/players/gl.fcgi?id=howarsp01&t=b&year=2021,True
578,https://www.baseball-reference.com/players/gl.fcgi?id=ibanean01&t=b&year=2021,True
579,https://www.baseball-reference.com/players/gl.fcgi?id=kenneia01&t=b&year=2021,True
580,https://www.baseball-reference.com/players/gl.fcgi?id=kineris01&t=b&year=2021,True
581,https://www.baseball-reference.com/players/gl.fcgi?id=kingjo01&t=b&year=2021,True
582,https://www.baseball-reference.com/players/gl.fcgi?id=latzja01&t=p&year=2021,False
583,https://www.baseball-reference.com/players/gl.fcgi?id=lowena01&t=b&year=2021,True
584,https://www.baseball-reference.com/players/gl.fcgi?id=lylesjo01&t=b&year=2021,True
585,https://www.baseball-reference.com/players/gl.fcgi?id=martibr01&t=b&year=2021,True
586,https://www.baseball-reference.com/players/gl.fcgi?id=martija03&t=b&year=2021,True
587,https://www.baseball-reference.com/players/gl.fcgi?id=ottogl01&t=p&year=2021,False
588,https://www.baseball-reference.com/players/gl.fcgi?id=pattosp01&t=b&year=2021,True
589,https://www.baseball-reference.com/players/gl.fcgi?id=peterdj01&t=b&year=2021,True
590,https://www.baseball-reference.com/players/gl.fcgi?id=pozoyo01&t=b&year=2021,True
591,https://www.baseball-reference.com/players/gl.fcgi?id=rodrijo06&t=b&year=2021,True
592,https://www.baseball-reference.com/players/gl.fcgi?id=santade01&t=b&year=2021,True
593,https://www.baseball-reference.com/players/gl.fcgi?id=sborzjo01&t=b&year=2021,True
594,https://www.baseball-reference.com/players/gl.fcgi?id=snydeni01&t=p&year=2021,False
595,https://www.baseball-reference.com/players/gl.fcgi?id=solakni01&t=b&year=2021,True
596,https://www.baseball-reference.com/players/gl.fcgi?id=taverle01&t=b&year=2021,True
597,https://www.baseball-reference.com/players/gl.fcgi?id=tejedan01&t=b&year=2021,True
598,https://www.baseball-reference.com/players/gl.fcgi?id=terrycu01&t=b&year=2021,True
599,https://www.baseball-reference.com/players/gl.fcgi?id=trevijo01&t=b&year=2021,True
600,https://www.baseball-reference.com/players/gl.fcgi?id=whiteel04&t=b&year=2021,True
601,https://www.baseball-reference.com/players/gl.fcgi?id=woodhu01&t=p&year=2021,False
602,https://www.baseball-reference.com/players/gl.fcgi?id=yanghy01&t=b&year=2021,True
603,https://www.baseball-reference.com/players/gl.fcgi?id=abreubr01&t=b&year=2021,True
604,https://www.baseball-reference.com/players/gl.fcgi?id=altuvjo01&t=b&year=2021,True
605,https://www.baseball-reference.com/players/gl.fcgi?id=alvaryo01&t=b&year=2021,True
606,https://www.baseball-reference.com/players/gl.fcgi?id=baezpe01&t=p&year=2021,False
607,https://www.baseball-reference.com/players/gl.fcgi?id=bielabr01&t=b&year=2021,True
608,https://www.baseball-reference.com/players/gl.fcgi?id=brantmi02&t=b&year=2021,True
609,https://www.baseball-reference.com/players/gl.fcgi?id=bregmal01&t=b&year=2021,True
610,https://www.baseball-reference.com/players/gl.fcgi?id=castrja01&t=b&year=2021,True
611,https://www.baseball-reference.com/players/gl.fcgi?id=correca01&t=b&year=2021,True
612,https://www.baseball-reference.com/players/gl.fcgi?id=dawsoro01&t=b&year=2021,True
613,https://www.baseball-reference.com/players/gl.fcgi?id=degotal01&t=b&year=2021,True
614,https://www.baseball-reference.com/players/gl.fcgi?id=diazal02&t=b&year=2021,True
615,https://www.baseball-reference.com/players/gl.fcgi?id=emanuke01&t=p&year=2021,False
616,https://www.baseball-reference.com/players/gl.fcgi?id=garcilu05&t=b&year=2021,True
617,https://www.baseball-reference.com/players/gl.fcgi?id=garciro02&t=b&year=2021,True
618,https://www.baseball-reference.com/players/gl.fcgi?id=garciyi01&t=b&year=2021,True
619,https://www.baseball-reference.com/players/gl.fcgi?id=garzara01&t=p&year=2021,False
620,https://www.baseball-reference.com/players/gl.fcgi?id=gonzama01&t=b&year=2021,True
621,https://www.baseball-reference.com/players/gl.fcgi?id=graveke01&t=b&year=2021,True
622,https://www.baseball-reference.com/players/gl.fcgi?id=greinza01&t=b&year=2021,True
623,https://www.baseball-reference.com/players/gl.fcgi?id=gourryu01&t=b&year=2021,True
624,https://www.baseball-reference.com/players/gl.fcgi?id=hartmry01&t=p&year=2021,False
625,https://www.baseball-reference.com/players/gl.fcgi?id=iveyty01&t=p&year=2021,False
626,https://www.baseball-reference.com/players/gl.fcgi?id=jamesjo02&t=b&year=2021,True
627,https://www.baseball-reference.com/players/gl.fcgi?id=javiecr01&t=b&year=2021,True
628,https://www.baseball-reference.com/players/gl.fcgi?id=jonesta01&t=b&year=2021,True
629,https://www.baseball-reference.com/players/gl.fcgi?id=maldoma01&t=b&year=2021,True
630,https://www.baseball-reference.com/players/gl.fcgi?id=martise01&t=p&year=2021,False
631,https://www.baseball-reference.com/players/gl.fcgi?id=matonph01&t=b&year=2021,True
632,https://www.baseball-reference.com/players/gl.fcgi?id=mccorch01&t=b&year=2021,True
633,https://www.baseball-reference.com/players/gl.fcgi?id=mcculla02&t=b&year=2021,True
634,https://www.baseball-reference.com/players/gl.fcgi?id=meyerja02&t=b&year=2021,True
635,https://www.baseball-reference.com/players/gl.fcgi?id=montera01&t=b&year=2021,True
636,https://www.baseball-reference.com/players/gl.fcgi?id=odorija01&t=b&year=2021,True
